mahalla_code,mahalla,region,region_code,district,district_code,hh_count,pop_count
1708401m25,Сангзор,Жиззах,1708,Жиззах ш.,1708401,608,3100
1708401m26,Тинчлик,Жиззах,1708,Жиззах ш.,1708401,510,1600
1708401m27,Тошлоқ,Жиззах,1708,Жиззах ш.,1708401,1070,4035
1708401m28,Турон,Жиззах,1708,Жиззах ш.,1708401,576,3242
1708401m29,Ўратепалик,Жиззах,1708,Жиззах ш.,1708401,1132,4800
1708401m30,Учариқ,Жиззах,1708,Жиззах ш.,1708401,753,3030
1708401m31,Хайробод,Жиззах,1708,Жиззах ш.,1708401,648,5748
1708401m32,Халқобод,Жиззах,1708,Жиззах ш.,1708401,539,2650
1708401m33,Хамид Олимжон,Жиззах,1708,Жиззах ш.,1708401,681,3642
1708401m34,Шодлик,Жиззах,1708,Жиззах ш.,1708401,679,3794
1708220m1,Адиробод,Жиззах,1708,Зарбдор т.,1708220,426,2000
1708220m2,Андижон,Жиззах,1708,Зарбдор т.,1708220,1228,6334
1708220m3,Дўстлик,Жиззах,1708,Зарбдор т.,1708220,607,3389
1708220m4,Ёшлик,Жиззах,1708,Зарбдор т.,1708220,546,3508
1708220m5,Лалмикор,Жиззах,1708,Зарбдор т.,1708220,651,3520
1708220m6,Мустақиллик,Жиззах,1708,Зарбдор т.,1708220,414,2711
1708220m7,Навбаҳор,Жиззах,1708,Зарбдор т.,1708220,421,2575
1708220m8,Навоий,Жиззах,1708,Зарбдор т.,1708220,661,4556
1708220m9,Наврўз,Жиззах,1708,Зарбдор т.,1708220,412,2497
1708220m10,Нурафшон,Жиззах,1708,Зарбдор т.,1708220,621,3983
1708220m11,Нуробод ,Жиззах,1708,Зарбдор т.,1708220,760,4076
1708220m12,Ойбек,Жиззах,1708,Зарбдор т.,1708220,741,4530
1708220m13,Оқар,Жиззах,1708,Зарбдор т.,1708220,513,3810
1708220m14,Оқбулоқ,Жиззах,1708,Зарбдор т.,1708220,524,3178
1708220m15,Равот,Жиззах,1708,Зарбдор т.,1708220,718,4377
1708220m16,Тараққиёт,Жиззах,1708,Зарбдор т.,1708220,728,5722
1708220m17,Тинчлик,Жиззах,1708,Зарбдор т.,1708220,589,2978
1708220m18,Тозауруғ,Жиззах,1708,Зарбдор т.,1708220,260,1828
1708220m19,Тошкесган,Жиззах,1708,Зарбдор т.,1708220,843,6160
1708220m20,Шарқ Юлдузи,Жиззах,1708,Зарбдор т.,1708220,887,5524
1708220m21,Шодлик,Жиззах,1708,Зарбдор т.,1708220,1082,4850
1708220m22,Янгикент,Жиззах,1708,Зарбдор т.,1708220,546,3641
1708220m23,Янгиобод,Жиззах,1708,Зарбдор т.,1708220,662,3376
1708220m24,Янгихаёт,Жиззах,1708,Зарбдор т.,1708220,591,4354
1708225m1,Бирлик,Жиззах,1708,Зафаробод т.,1708225,1293,7839
1708225m2,Бўстон,Жиззах,1708,Зафаробод т.,1708225,513,2469
1708225m3,Ёрқин,Жиззах,1708,Зафаробод т.,1708225,1276,7559
1708225m4,Лолазор,Жиззах,1708,Зафаробод т.,1708225,1006,5210
1708225m5,Нурафшон,Жиззах,1708,Зафаробод т.,1708225,1012,4893
1708225m6,Писталикент,Жиззах,1708,Зафаробод т.,1708225,803,3958
1708225m7,Самарқанд,Жиззах,1708,Зафаробод т.,1708225,524,3016
1708225m8,Узун,Жиззах,1708,Зафаробод т.,1708225,1300,6900
1708225m9,Чимқўрғон,Жиззах,1708,Зафаробод т.,1708225,506,3168
1708225m10,Чўлигулистон,Жиззах,1708,Зафаробод т.,1708225,504,3350
1708218m1,Бахт,Жиззах,1708,Зомин т.,1708218,664,4049
1708218m2,Беруний,Жиззах,1708,Зомин т.,1708218,522,2952
1708218m3,Бешкуби,Жиззах,1708,Зомин т.,1708218,1175,6841
1708218m4,Бирлик,Жиззах,1708,Зомин т.,1708218,582,3802
1708218m5,Боғишамол,Жиззах,1708,Зомин т.,1708218,465,2470
1708218m6,Бунёдкор,Жиззах,1708,Зомин т.,1708218,678,4210
1708218m7,Ғаллакор,Жиззах,1708,Зомин т.,1708218,519,2950
1708218m8,Ғофур Ғулом,Жиззах,1708,Зомин т.,1708218,503,2224
1708218m9,Гулистон,Жиззах,1708,Зомин т.,1708218,419,1210
1708218m10,Гулшан,Жиззах,1708,Зомин т.,1708218,937,5355
1708218m11,Дуоба,Жиззах,1708,Зомин т.,1708218,1025,5315
1708218m12,Ёшлик,Жиззах,1708,Зомин т.,1708218,752,4180
1708218m13,Истиқлол,Жиззах,1708,Зомин т.,1708218,1450,8575
1708218m14,Кўрғон,Жиззах,1708,Зомин т.,1708218,1015,4904
1708218m15,Кўштол,Жиззах,1708,Зомин т.,1708218,680,4180
1708218m16,Қайирма,Жиззах,1708,Зомин т.,1708218,650,3850
1708218m17,Мустақиллик,Жиззах,1708,Зомин т.,1708218,884,4000
1708218m18,Навбаҳор,Жиззах,1708,Зомин т.,1708218,806,1600
1708218m19,Навоий,Жиззах,1708,Зомин т.,1708218,701,3494
1708218m20,Ниҳол,Жиззах,1708,Зомин т.,1708218,842,2100
1708218m21,Нурафшон,Жиззах,1708,Зомин т.,1708218,861,5060
1708218m22,Нурликент,Жиззах,1708,Зомин т.,1708218,805,3150
1708218m23,Обихаёт,Жиззах,1708,Зомин т.,1708218,884,5160
1708218m24,Оқтепа,Жиззах,1708,Зомин т.,1708218,745,3715
1708218m25,Пахтакор,Жиззах,1708,Зомин т.,1708218,681,4017
1708218m26,Пшағар,Жиззах,1708,Зомин т.,1708218,1023,6572
1708218m27,Тараққиёт,Жиззах,1708,Зомин т.,1708218,476,2866
1708218m28,Туркман,Жиззах,1708,Зомин т.,1708218,1011,2300
1708218m29,Тўрттом,Жиззах,1708,Зомин т.,1708218,495,2400
1708218m30,Ўзбекистон,Жиззах,1708,Зомин т.,1708218,612,3447
1708218m31,Улуғбек,Жиззах,1708,Зомин т.,1708218,405,2198
1708218m32,Фаровон,Жиззах,1708,Зомин т.,1708218,1014,5100
1708218m33,Халқобод,Жиззах,1708,Зомин т.,1708218,1238,5050
1708218m34,Хамид Олимжон,Жиззах,1708,Зомин т.,1708218,818,3300
1708218m35,Чилонзор,Жиззах,1708,Зомин т.,1708218,834,4200
1708218m36,Чорвадор,Жиззах,1708,Зомин т.,1708218,809,4028
1708218m37,Шароф Рашидов,Жиззах,1708,Зомин т.,1708218,1056,4699
1708218m38,Ширин,Жиззах,1708,Зомин т.,1708218,789,4735
1708218m39,Юксалиш,Жиззах,1708,Зомин т.,1708218,637,3000
1708223m1,Боғбон,Жиззах,1708,Мирзачўл т.,1708223,576,2708
1708223m2,Ғалаба,Жиззах,1708,Мирзачўл т.,1708223,1476,6552
1708223m3,Гулзор,Жиззах,1708,Мирзачўл т.,1708223,240,1219
1708223m4,Дўстлик,Жиззах,1708,Мирзачўл т.,1708223,995,4510
1708223m5,Ержар,Жиззах,1708,Мирзачўл т.,1708223,951,4338
1708223m6,Ипак Йўли,Жиззах,1708,Мирзачўл т.,1708223,740,3205
1708223m7,Мирзадала,Жиззах,1708,Мирзачўл т.,1708223,1061,5006
1708223m8,Мустақиллик,Жиззах,1708,Мирзачўл т.,1708223,1266,4668
1708223m9,Пахтазор,Жиззах,1708,Мирзачўл т.,1708223,617,2877
1708223m10,Тошкент,Жиззах,1708,Мирзачўл т.,1708223,740,3454
1708223m11,Ўзбекистон,Жиззах,1708,Мирзачўл т.,1708223,652,3351
1708223m12,Янгидала,Жиззах,1708,Мирзачўл т.,1708223,735,3369
1708228m1,Боғишамол,Жиззах,1708,Пахтакор т.,1708228,1367,5320
1708228m2,Буюк ипак йўли,Жиззах,1708,Пахтакор т.,1708228,1560,4000
1708228m3,Ғалаба,Жиззах,1708,Пахтакор т.,1708228,646,3152
1708228m4,Дилором,Жиззах,1708,Пахтакор т.,1708228,840,2896
1708228m5,Дўстлик,Жиззах,1708,Пахтакор т.,1708228,875,2000
1708228m6,Мингчинор,Жиззах,1708,Пахтакор т.,1708228,1166,5611
1708228m7,Нурли пангат,Жиззах,1708,Пахтакор т.,1708228,340,1963
1708228m8,Оқбулоқ,Жиззах,1708,Пахтакор т.,1708228,640,3380
1708228m9,Олмазор,Жиззах,1708,Пахтакор т.,1708228,1174,3000
1708228m10,Олтинкўл,Жиззах,1708,Пахтакор т.,1708228,918,4044
1708228m11,Пахтакор,Жиззах,1708,Пахтакор т.,1708228,1820,9300
1708228m12,Самарқанд,Жиззах,1708,Пахтакор т.,1708228,647,2873
1708228m13,Сувонобод,Жиззах,1708,Пахтакор т.,1708228,680,2698
1708228m14,Тошкент,Жиззах,1708,Пахтакор т.,1708228,758,3464
1708228m15,Чаманзор,Жиззах,1708,Пахтакор т.,1708228,1128,6604
1708235m1,Амир Темур,Жиззах,1708,Фориш т.,1708235,801,4295
1708235m2,Боғдон,Жиззах,1708,Фориш т.,1708235,615,3459
1708235m3,Гараша,Жиззах,1708,Фориш т.,1708235,1006,4700
1708235m4,Дарбоза,Жиззах,1708,Фориш т.,1708235,74,302
1708235m5,Дўстлик,Жиззах,1708,Фориш т.,1708235,199,1000
1708235m6,Илонли,Жиззах,1708,Фориш т.,1708235,611,1800
1708235m7,Истиқлол,Жиззах,1708,Фориш т.,1708235,42,183
1708235m8,Қизилқум,Жиззах,1708,Фориш т.,1708235,515,3418
1708235m9,Қораобдол ота,Жиззах,1708,Фориш т.,1708235,821,2875
1708235m10,Қўлба,Жиззах,1708,Фориш т.,1708235,692,4098
1708235m11,Мустақиллик,Жиззах,1708,Фориш т.,1708235,511,3721
1708235m12,Нарвон,Жиззах,1708,Фориш т.,1708235,758,1964
1708235m13,Нурак,Жиззах,1708,Фориш т.,1708235,649,4234
1708235m14,Ойбек,Жиззах,1708,Фориш т.,1708235,1139,5959
1708235m15,Оқтепа,Жиззах,1708,Фориш т.,1708235,1047,4687
1708235m16,Оқтом,Жиззах,1708,Фориш т.,1708235,579,3406
1708235m17,Осмонсой,Жиззах,1708,Фориш т.,1708235,1058,6321
1708235m18,Сайёд,Жиззах,1708,Фориш т.,1708235,645,4045
1708235m19,Ўзбекистон,Жиззах,1708,Фориш т.,1708235,636,3623
1708235m20,Ўхум,Жиззах,1708,Фориш т.,1708235,639,2200
1708235m21,Учқулоч,Жиззах,1708,Фориш т.,1708235,478,2681
1708235m22,Учма,Жиззах,1708,Фориш т.,1708235,1214,3600
1708235m23,Хонбанди,Жиззах,1708,Фориш т.,1708235,1127,3700
1708235m24,Эгизбулоқ,Жиззах,1708,Фориш т.,1708235,516,3142
1708235m25,Яссикечув,Жиззах,1708,Фориш т.,1708235,554,3934
1708212m1,Бобур,Жиззах,1708,Ш.Рашидов т.,1708212,426,2970
1708212m2,Бўстон,Жиззах,1708,Ш.Рашидов т.,1708212,520,1952
1708212m3,Ғозғонтепа,Жиззах,1708,Ш.Рашидов т.,1708212,545,3065
1708212m4,Ёйилма,Жиззах,1708,Ш.Рашидов т.,1708212,536,2658
1708212m5,Ёшлик,Жиззах,1708,Ш.Рашидов т.,1708212,548,3500
1708212m6,Жиззахлик,Жиззах,1708,Ш.Рашидов т.,1708212,564,4140
1708212m7,Зиёкор,Жиззах,1708,Ш.Рашидов т.,1708212,1076,3564
1708212m8,Истиқлол,Жиззах,1708,Ш.Рашидов т.,1708212,1287,5110
1708212m9,Каттақишлоқ,Жиззах,1708,Ш.Рашидов т.,1708212,675,2363
1708212m10,Кўрпасой,Жиззах,1708,Ш.Рашидов т.,1708212,340,1334
1708212m11,Қанғли,Жиззах,1708,Ш.Рашидов т.,1708212,1200,6553
1708212m12,Қатортол,Жиззах,1708,Ш.Рашидов т.,1708212,416,3090
1708212m13,Қаҳрамон,Жиззах,1708,Ш.Рашидов т.,1708212,2503,10178
1708212m14,Қораянтоқ,Жиззах,1708,Ш.Рашидов т.,1708212,554,2500
1708212m15,Қулписар,Жиззах,1708,Ш.Рашидов т.,1708212,617,2419
1708212m16,Қўшкуприк,Жиззах,1708,Ш.Рашидов т.,1708212,1080,1500
1708212m17,Маданият,Жиззах,1708,Ш.Рашидов т.,1708212,415,1546
1708212m18,Мулканлик,Жиззах,1708,Ш.Рашидов т.,1708212,1081,4566
1708212m19,Нонисангил,Жиззах,1708,Ш.Рашидов т.,1708212,1137,6821
1708212m20,Нурафшон,Жиззах,1708,Ш.Рашидов т.,1708212,1057,3566
1708212m21,Оқтошота,Жиззах,1708,Ш.Рашидов т.,1708212,750,5005
1708212m22,Олмачи,Жиззах,1708,Ш.Рашидов т.,1708212,1228,3526
1708212m23,Пасткисулоқли,Жиззах,1708,Ш.Рашидов т.,1708212,1073,4598
1708212m24,Раваллиқ,Жиззах,1708,Ш.Рашидов т.,1708212,1255,3300
1708212m25,Равот,Жиззах,1708,Ш.Рашидов т.,1708212,589,1950
1708212m26,Самарқандқудуқ,Жиззах,1708,Ш.Рашидов т.,1708212,590,3210
1708212m27,Сарайлик,Жиззах,1708,Ш.Рашидов т.,1708212,1342,8225
1708212m28,Совунгарлик,Жиззах,1708,Ш.Рашидов т.,1708212,1067,3900
1708212m29,Сўғдиёна,Жиззах,1708,Ш.Рашидов т.,1708212,1008,2725
1708212m30,Тараққиёт,Жиззах,1708,Ш.Рашидов т.,1708212,831,3583
1708212m31,Тинчлик,Жиззах,1708,Ш.Рашидов т.,1708212,514,1050
1708212m32,Тоқчилик,Жиззах,1708,Ш.Рашидов т.,1708212,2072,8938
1708212m33,Тошкентлик,Жиззах,1708,Ш.Рашидов т.,1708212,1055,4555
1708212m34,Туёқли,Жиззах,1708,Ш.Рашидов т.,1708212,620,3535
1708212m35,Умар,Жиззах,1708,Ш.Рашидов т.,1708212,526,2958
1708212m36,Уч-тепа,Жиззах,1708,Ш.Рашидов т.,1708212,1033,4894
1708212m37,Файзиобод,Жиззах,1708,Ш.Рашидов т.,1708212,752,3631
1708212m38,Хавастлик,Жиззах,1708,Ш.Рашидов т.,1708212,1382,2167
1708212m39,Хайрабод,Жиззах,1708,Ш.Рашидов т.,1708212,759,3210
1708212m40,Халқобод,Жиззах,1708,Ш.Рашидов т.,1708212,1230,7180
1708212m41,Шариллоқ,Жиззах,1708,Ш.Рашидов т.,1708212,921,1296
1708212m42,Эскитошкентлик,Жиззах,1708,Ш.Рашидов т.,1708212,415,2780
1708212m43,Юксалиш,Жиззах,1708,Ш.Рашидов т.,1708212,1559,6510
1708212m44,Яккақайрағоч,Жиззах,1708,Ш.Рашидов т.,1708212,1008,2400
1708212m45,Янгидиёр,Жиззах,1708,Ш.Рашидов т.,1708212,1212,3500
1708212m46,Янгиобод,Жиззах,1708,Ш.Рашидов т.,1708212,1706,4672
1708212m47,Янгихаёт,Жиззах,1708,Ш.Рашидов т.,1708212,647,3644
1708212m48,Яхтанлик,Жиззах,1708,Ш.Рашидов т.,1708212,455,2513
1708237m1,Баландчақир,Жиззах,1708,Янгиобод т.,1708237,512,2954
1708237m2,Дўстлик,Жиззах,1708,Янгиобод т.,1708237,504,2674
1708237m3,Сармич,Жиззах,1708,Янгиобод т.,1708237,1054,6088
1708237m4,Совот,Жиззах,1708,Янгиобод т.,1708237,647,3250
1708237m5,Хавотоғ,Жиззах,1708,Янгиобод т.,1708237,587,3430
1708237m6,Хўжамушкент,Жиззах,1708,Янгиобод т.,1708237,481,2530
1708237m7,Шодлик,Жиззах,1708,Янгиобод т.,1708237,560,2510
1708237m8,Янгиобод,Жиззах,1708,Янгиобод т.,1708237,1006,4754
1710207m1,Авғонбоғ,Қашқадарё,1710,Ғузор т.,1710207,771,4528
1710207m2,Амир Темур,Қашқадарё,1710,Ғузор т.,1710207,955,5257
1710207m3,Апарди,Қашқадарё,1710,Ғузор т.,1710207,1305,5786
1710207m4,Батош,Қашқадарё,1710,Ғузор т.,1710207,1028,4887
1710207m5,Бустон,Қашқадарё,1710,Ғузор т.,1710207,1387,7588
1710207m6,Буюк карвон,Қашқадарё,1710,Ғузор т.,1710207,630,3234
1710207m7,Гулистон,Қашқадарё,1710,Ғузор т.,1710207,1079,5806
1710207m8,Гулшан,Қашқадарё,1710,Ғузор т.,1710207,1067,6048
1710207m9,Даштабод,Қашқадарё,1710,Ғузор т.,1710207,530,3182
1710207m10,Дултали,Қашқадарё,1710,Ғузор т.,1710207,750,4104
1710207m11,Дустлик,Қашқадарё,1710,Ғузор т.,1710207,387,2067
1710207m12,Ёнқишлоқ,Қашқадарё,1710,Ғузор т.,1710207,1115,5745
1710207m13,Жарариқ,Қашқадарё,1710,Ғузор т.,1710207,1425,8123
1710207m14,Жонбулоқ,Қашқадарё,1710,Ғузор т.,1710207,669,3025
